COMUNIDAD,PROVINCIA,MUNICIPIO,INE
Navarra,Navarra,Baztan,310500
Navarra,Navarra,Beintza-Labaien,311379
Navarra,Navarra,Beire,310517
Navarra,Navarra,Belascoáin,310522
Navarra,Navarra,Bera,312508
Navarra,Navarra,Berbinzana,310538
Navarra,Navarra,Beriáin,319058
Navarra,Navarra,Berrioplano/Berriobeiti,319024
Navarra,Navarra,Berriozar,319030
Navarra,Navarra,Bertizarana,310543
Navarra,Navarra,Betelu,310556
Navarra,Navarra,Bidaurreta,312536
Navarra,Navarra,Biurrun-Olcoz,310569
Navarra,Navarra,Buñuel,310575
Navarra,Navarra,Burgui/Burgi,310594
Navarra,Navarra,Burlada/Burlata,310608
Navarra,Navarra,"Busto, El",310615
Navarra,Navarra,Cabanillas,310620
Navarra,Navarra,Cabredo,310636
Navarra,Navarra,Cadreita,310641
Navarra,Navarra,Caparroso,310654
Navarra,Navarra,Cárcar,310667
Navarra,Navarra,Carcastillo,310673
Navarra,Navarra,Cascante,310689
Navarra,Navarra,Cáseda,310692
Navarra,Navarra,Castejón,310706
Navarra,Navarra,Castillonuevo,310713
Navarra,Navarra,Cendea de Olza/Oltza Zendea,311939
Navarra,Navarra,Cintruénigo,310728
Navarra,Navarra,Cirauqui/Zirauki,310749
Navarra,Navarra,Ciriza/Ziritza,310752
Navarra,Navarra,Cizur,310765
Navarra,Navarra,Corella,310771
Navarra,Navarra,Cortes,310787
Navarra,Navarra,Desojo,310790
Navarra,Navarra,Dicastillo,310804
Navarra,Navarra,Donamaria,310811
Navarra,Navarra,Doneztebe/Santesteban,312212
Navarra,Navarra,Echarri/Etxarri,310832
Navarra,Navarra,Elgorriaga,310879
Navarra,Navarra,Enériz/Eneritz,310898
Navarra,Navarra,Eratsun,310902
Navarra,Navarra,Ergoiena,310919
Navarra,Navarra,Erro,310924
Navarra,Navarra,Eslava,310945
Navarra,Navarra,Esparza de Salazar/Espartza Zaraitzu,310958
Navarra,Navarra,Espronceda,310961
Navarra,Navarra,Estella-Lizarra,310977
Navarra,Navarra,Esteribar,310983
Navarra,Navarra,Etayo,310996
Navarra,Navarra,Etxalar,310826
Navarra,Navarra,Etxarri Aranatz,310847
Navarra,Navarra,Etxauri,310850
Navarra,Navarra,Eulate,311000
Navarra,Navarra,Ezcabarte,311017
Navarra,Navarra,Ezcároz/Ezkaroze,310930
Navarra,Navarra,Ezkurra,311022
Navarra,Navarra,Ezprogui,311038
Navarra,Navarra,Falces,311043
Navarra,Navarra,Fitero,311056
Navarra,Navarra,Fontellas,311069
Navarra,Navarra,Funes,311075
Navarra,Navarra,Fustiñana,311081
Navarra,Navarra,Galar,311094
Navarra,Navarra,Gallipienzo/Galipentzu,311108
Navarra,Navarra,Gallués/Galoze,311115
Navarra,Navarra,Garaioa,311120
Navarra,Navarra,Garde,311136
Navarra,Navarra,Garínoain,311141
Navarra,Navarra,Garralda,311154
Navarra,Navarra,Genevilla,311167
Navarra,Navarra,Goizueta,311173
Navarra,Navarra,Goñi,311189
Navarra,Navarra,Güesa/Gorza,311192
Navarra,Navarra,Guesálaz/Gesalatz,311206
Navarra,Navarra,Guirguillano,311213
Navarra,Navarra,Hiriberri/Villanueva de Aezkoa,312567
Navarra,Navarra,Huarte/Uharte,311228
Navarra,Navarra,Ibargoiti,311249
Navarra,Navarra,Igantzi,312592
Navarra,Navarra,Igúzquiza,311252
Navarra,Navarra,Imotz,311265
Navarra,Navarra,Irañeta,311271
Navarra,Navarra,Irurtzun,319045
Navarra,Navarra,Isaba/Izaba,311287
Navarra,Navarra,Ituren,311290
Navarra,Navarra,Iturmendi,311304
Navarra,Navarra,Iza/Itza,311311
Navarra,Navarra,Izagaondoa,311326
Navarra,Navarra,Izalzu/Itzaltzu,311332
Navarra,Navarra,Jaurrieta,311347
Navarra,Navarra,Javier,311350
Navarra,Navarra,Juslapeña/Txulapain,311363
Navarra,Navarra,Lakuntza,311385
Navarra,Navarra,Lana,311398
Navarra,Navarra,Lantz,311402
Navarra,Navarra,Lapoblación,311419
Navarra,Navarra,Larraga,311424
Navarra,Navarra,Larraona,311430
Navarra,Navarra,Larraun,311445
Navarra,Navarra,Lazagurría,311458
Navarra,Navarra,Leache/Leatxe,311461
Navarra,Navarra,Legarda,311477
Navarra,Navarra,Legaria,311483
Navarra,Navarra,Leitza,311496
Navarra,Navarra,Lekunberri,319083
Navarra,Navarra,Leoz/Leotz,311509
Navarra,Navarra,Lerga,311516
Navarra,Navarra,Lerín,311521
Navarra,Navarra,Lesaka,311537
Navarra,Navarra,Lezaun,311542
Navarra,Navarra,Liédena,311555
Navarra,Navarra,Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti,311568
Navarra,Navarra,Lodosa,311574
Navarra,Navarra,Lónguida/Longida,311580
Navarra,Navarra,Lumbier,311593
Navarra,Navarra,Luquin,311607
Navarra,Navarra,Luzaide/Valcarlos,312482
Navarra,Navarra,Mañeru,311614
Navarra,Navarra,Marañón,311629
Navarra,Navarra,Marcilla,311635
Navarra,Navarra,Mélida,311640
Navarra,Navarra,Mendavia,311653
Navarra,Navarra,Mendaza,311666
Navarra,Navarra,Mendigorria,311672
Navarra,Navarra,Metauten,311688
Navarra,Navarra,Milagro,311691
Navarra,Navarra,Mirafuentes,311705
Navarra,Navarra,Miranda de Arga,311712
Navarra,Navarra,Monreal/Elo,311727
Navarra,Navarra,Monteagudo,311733
Navarra,Navarra,Morentin,311748
Navarra,Navarra,Mues,311751
Navarra,Navarra,Murchante,311764
Navarra,Navarra,Murieta,311770
Navarra,Navarra,Murillo el Cuende,311786
Navarra,Navarra,Murillo el Fruto,311799
Navarra,Navarra,Muruzábal,311803
Navarra,Navarra,Navascués/Nabaskoze,311810
Navarra,Navarra,Nazar,311825
Navarra,Navarra,Noáin (Valle de Elorz)/Noain (Elortzibar),310885
Navarra,Navarra,Obanos,311831
Navarra,Navarra,Ochagavía/Otsagabia,311859
Navarra,Navarra,Oco,311846
Navarra,Navarra,Odieta,311862
Navarra,Navarra,Oiz,311878
Navarra,Navarra,Olaibar,311884
Navarra,Navarra,Olazti/Olazagutía,311897
Navarra,Navarra,Olejua,311901
Navarra,Navarra,Olite/Erriberri,311918
Navarra,Navarra,Olóriz/Oloritz,311923
Navarra,Navarra,Orbaizeta,311957
Navarra,Navarra,Orbara,311960
Navarra,Navarra,Orísoain,311976
Navarra,Navarra,Orkoien,319061
Navarra,Navarra,Oronz/Orontze,311982
Navarra,Navarra,Oroz-Betelu/Orotz-Betelu,311995
Navarra,Navarra,Orreaga/Roncesvalles,312114
Navarra,Navarra,Oteiza,312009
Navarra,Navarra,Pamplona/Iruña,312016
Navarra,Navarra,Peralta/Azkoien,312021
Navarra,Navarra,Petilla de Aragón,312037
Navarra,Navarra,Piedramillera,312042
Navarra,Navarra,Pitillas,312055
Navarra,Navarra,Puente la Reina/Gares,312068
Navarra,Navarra,Pueyo/Puiu,312074
Navarra,Navarra,Ribaforada,312080
Navarra,Navarra,Romanzado/Erromantzatua,312093
Navarra,Navarra,Roncal/Erronkari,312107
Navarra,Navarra,Sada,312129
Navarra,Navarra,Saldías,312135
Navarra,Navarra,Salinas de Oro/Jaitz,312140
Navarra,Navarra,San Adrián,312153
Navarra,Navarra,San Martín de Unx,312172
Navarra,Navarra,Sangüesa/Zangoza,312166
Navarra,Navarra,Sansol,312191
Navarra,Navarra,Santacara,312205
Navarra,Navarra,Sarriés/Sartze,312227
Navarra,Navarra,Sartaguda,312233
Navarra,Navarra,Sesma,312248
Navarra,Navarra,Sorlada,312251
Navarra,Navarra,Sunbilla,312264
Navarra,Navarra,Tafalla,312270
Navarra,Navarra,Tiebas-Muruarte de Reta,312286
Navarra,Navarra,Tirapu,312299
Navarra,Navarra,Torralba del Río,312303
Navarra,Navarra,Torres del Río,312310
Navarra,Navarra,Tudela,312325
Navarra,Navarra,Tulebras,312331
Navarra,Navarra,Ucar,312346
Navarra,Navarra,Uharte Arakil,311234
Navarra,Navarra,Ujué/Uxue,312359
Navarra,Navarra,Ultzama,312362
Navarra,Navarra,Unciti,312378
Navarra,Navarra,Unzué/Untzue,312384
Navarra,Navarra,Urdazubi/Urdax,312397
Navarra,Navarra,Urdiain,312401
Navarra,Navarra,Urraul Alto,312418
Navarra,Navarra,Urraul Bajo,312423
Navarra,Navarra,Urroz,312444
Navarra,Navarra,Urroz-Villa,312439
Navarra,Navarra,Urzainqui/Urzainki,312457
Navarra,Navarra,Uterga,312460
Navarra,Navarra,Uztárroz/Uztarroze,312476
Navarra,Navarra,Valle de Egüés/Eguesibar,310863
Navarra,Navarra,Valle de Ollo/Ollaran,311944
Navarra,Navarra,Valle de Yerri/Deierri,312606
Navarra,Navarra,Valtierra,312495
Navarra,Navarra,Viana,312515
Navarra,Navarra,Vidángoz/Bidankoze,312520
Navarra,Navarra,Villafranca,312541
Navarra,Navarra,Villamayor de Monjardín,312554
Navarra,Navarra,Villatuerta,312573
Navarra,Navarra,Villava/Atarrabia,312589
Navarra,Navarra,Yesa,312613
Navarra,Navarra,Zabalza/Zabaltza,312628
Navarra,Navarra,Ziordia,310734
Navarra,Navarra,Zizur Mayor/Zizur Nagusia,319077
Navarra,Navarra,Zubieta,312634
Navarra,Navarra,Zugarramurdi,312649
Navarra,Navarra,Zúñiga,312652
Galicia,Ourense,Allariz,320013
Galicia,Ourense,Amoeiro,320028
Galicia,Ourense,"Arnoia, A",320034
Galicia,Ourense,Avión,320049
Galicia,Ourense,Baltar,320052
Galicia,Ourense,Bande,320065
Galicia,Ourense,Baños de Molgas,320071
Galicia,Ourense,Barbadás,320087
Galicia,Ourense,"Barco de Valdeorras, O",320090
Galicia,Ourense,Beade,320104
Galicia,Ourense,Beariz,320111
Galicia,Ourense,"Blancos, Os",320126
Galicia,Ourense,Boborás,320132
Galicia,Ourense,"Bola, A",320147
Galicia,Ourense,"Bolo, O",320150
Galicia,Ourense,Calvos de Randín,320163
Galicia,Ourense,Carballeda de Avia,320185
Galicia,Ourense,Carballeda de Valdeorras,320179
Galicia,Ourense,"Carballiño, O",320198
Galicia,Ourense,Cartelle,320202
Galicia,Ourense,Castrelo de Miño,320224
Galicia,Ourense,Castrelo do Val,320219
Galicia,Ourense,Castro Caldelas,320230
Galicia,Ourense,Celanova,320245
Galicia,Ourense,Cenlle,320258
Galicia,Ourense,Chandrexa de Queixa,320296
Galicia,Ourense,Coles,320261
Galicia,Ourense,Cortegada,320277
Galicia,Ourense,Cualedro,320283
Galicia,Ourense,Entrimo,320300
Galicia,Ourense,Esgos,320317
Galicia,Ourense,Gomesende,320338
Galicia,Ourense,"Gudiña, A",320343
Galicia,Ourense,"Irixo, O",320356
Galicia,Ourense,Larouco,320381
Galicia,Ourense,Laza,320394
Galicia,Ourense,Leiro,320408
Galicia,Ourense,Lobeira,320415
Galicia,Ourense,Lobios,320420
Galicia,Ourense,Maceda,320436
Galicia,Ourense,Manzaneda,320441
Galicia,Ourense,Maside,320454
Galicia,Ourense,Melón,320467
Galicia,Ourense,"Merca, A",320473
Galicia,Ourense,"Mezquita, A",320489
Galicia,Ourense,Montederramo,320492
Galicia,Ourense,Monterrei,320505
Galicia,Ourense,Muíños,320512
Galicia,Ourense,Nogueira de Ramuín,320527
Galicia,Ourense,Oímbra,320533
Galicia,Ourense,Ourense,320548
Galicia,Ourense,Paderne de Allariz,320551
Galicia,Ourense,Padrenda,320564
Galicia,Ourense,Parada de Sil,320570
Galicia,Ourense,"Pereiro de Aguiar, O",320586
Galicia,Ourense,"Peroxa, A",320599
Galicia,Ourense,Petín,320603
Galicia,Ourense,Piñor,320610
Galicia,Ourense,"Pobra de Trives, A",320631
Galicia,Ourense,Pontedeva,320646
Galicia,Ourense,Porqueira,320625
Galicia,Ourense,Punxín,320659
Galicia,Ourense,Quintela de Leirado,320662
Galicia,Ourense,Rairiz de Veiga,320678
Galicia,Ourense,Ramirás,320684
Galicia,Ourense,Ribadavia,320697
Galicia,Ourense,Riós,320718
Galicia,Ourense,"Rúa, A",320723
Galicia,Ourense,Rubiá,320739
Galicia,Ourense,San Amaro,320744
Galicia,Ourense,San Cibrao das Viñas,320757
Galicia,Ourense,San Cristovo de Cea,320760
Galicia,Ourense,San Xoán de Río,320701
Galicia,Ourense,Sandiás,320776
Galicia,Ourense,Sarreaus,320782
Galicia,Ourense,Taboadela,320795
Galicia,Ourense,"Teixeira, A",320809
Galicia,Ourense,Toén,320816
Galicia,Ourense,Trasmiras,320821
Galicia,Ourense,"Veiga, A",320837
Galicia,Ourense,Verea,320842
Galicia,Ourense,Verín,320855
Galicia,Ourense,Viana do Bolo,320868
Galicia,Ourense,Vilamarín,320874
Galicia,Ourense,Vilamartín de Valdeorras,320880
Galicia,Ourense,Vilar de Barrio,320893
Galicia,Ourense,Vilar de Santos,320907
Galicia,Ourense,Vilardevós,320914
Galicia,Ourense,Vilariño de Conso,320929
Galicia,Ourense,Xinzo de Limia,320322
Galicia,Ourense,Xunqueira de Ambía,320369
Galicia,Ourense,Xunqueira de Espadanedo,320375
Asturias,Asturias,Allande,330019
Asturias,Asturias,Aller,330024
Asturias,Asturias,Amieva,330030
Asturias,Asturias,Avilés,330045
Asturias,Asturias,Belmonte de Miranda,330058
Asturias,Asturias,Bimenes,330061
Asturias,Asturias,Boal,330077
Asturias,Asturias,Cabrales,330083
Asturias,Asturias,Cabranes,330096
Asturias,Asturias,Candamo,330100
Asturias,Asturias,Cangas de Onís,330122
Asturias,Asturias,Cangas del Narcea,330117
Asturias,Asturias,Caravia,330138
Asturias,Asturias,Carreño,330143
Asturias,Asturias,Caso,330156
Asturias,Asturias,Castrillón,330169
Asturias,Asturias,Castropol,330175
Asturias,Asturias,Coaña,330181
Asturias,Asturias,Colunga,330194
Asturias,Asturias,Corvera de Asturias,330208
Asturias,Asturias,Cudillero,330215
Asturias,Asturias,Degaña,330220
Asturias,Asturias,"Franco, El",330236
Asturias,Asturias,Gijón,330241
Asturias,Asturias,Gozón,330254
Asturias,Asturias,Grado,330267
Asturias,Asturias,Grandas de Salime,330273
Asturias,Asturias,Ibias,330289
Asturias,Asturias,Illano,330292
Asturias,Asturias,Illas,330306
Asturias,Asturias,Langreo,330313
Asturias,Asturias,Laviana,330328
Asturias,Asturias,Lena,330334
Asturias,Asturias,Llanera,330352
Asturias,Asturias,Llanes,330365
Asturias,Asturias,Mieres,330371
Asturias,Asturias,Morcín,330387
Asturias,Asturias,Muros de Nalón,330390
Asturias,Asturias,Nava,330404
Asturias,Asturias,Navia,330411
Asturias,Asturias,Noreña,330426
Asturias,Asturias,Onís,330432
Asturias,Asturias,Oviedo,330447
Asturias,Asturias,Parres,330450
Asturias,Asturias,Peñamellera Alta,330463
Asturias,Asturias,Peñamellera Baja,330479
Asturias,Asturias,Pesoz,330485
Asturias,Asturias,Piloña,330498
Asturias,Asturias,Ponga,330501
Asturias,Asturias,Pravia,330518
Asturias,Asturias,Proaza,330523
Asturias,Asturias,Quirós,330539
Asturias,Asturias,"Regueras, Las",330544
Asturias,Asturias,Ribadedeva,330557
Asturias,Asturias,Ribadesella,330560
Asturias,Asturias,Ribera de Arriba,330576
Asturias,Asturias,Riosa,330582
Asturias,Asturias,Salas,330595
Asturias,Asturias,San Martín de Oscos,330616
Asturias,Asturias,San Martín del Rey Aurelio,330609
Asturias,Asturias,San Tirso de Abres,330637
Asturias,Asturias,Santa Eulalia de Oscos,330621
Asturias,Asturias,Santo Adriano,330642
Asturias,Asturias,Sariego,330655
Asturias,Asturias,Siero,330668
Asturias,Asturias,Sobrescobio,330674
Asturias,Asturias,Somiedo,330680
Asturias,Asturias,Soto del Barco,330693
Asturias,Asturias,Tapia de Casariego,330707
Asturias,Asturias,Taramundi,330714
Asturias,Asturias,Teverga,330729
Asturias,Asturias,Tineo,330735
Asturias,Asturias,Valdés,330349
Asturias,Asturias,Vegadeo,330740
Asturias,Asturias,Villanueva de Oscos,330753
Asturias,Asturias,Villaviciosa,330766
Asturias,Asturias,Villayón,330772
Asturias,Asturias,Yernes y Tameza,330788
Castilla y León,Palencia,Abarca de Campos,340014
Castilla y León,Palencia,Abia de las Torres,340035
Castilla y León,Palencia,Aguilar de Campoo,340040
Castilla y León,Palencia,Alar del Rey,340053
Castilla y León,Palencia,Alba de Cerrato,340066
Castilla y León,Palencia,Amayuelas de Arriba,340091
Castilla y León,Palencia,Ampudia,340105
Castilla y León,Palencia,Amusco,340112
Castilla y León,Palencia,Antigüedad,340127
Castilla y León,Palencia,Arconada,340151
Castilla y León,Palencia,Astudillo,340170
Castilla y León,Palencia,Autilla del Pino,340186
Castilla y León,Palencia,Autillo de Campos,340199
Castilla y León,Palencia,Ayuela,340203
Castilla y León,Palencia,Baltanás,340225
Castilla y León,Palencia,Baquerín de Campos,340246
Castilla y León,Palencia,Bárcena de Campos,340259
Castilla y León,Palencia,Barruelo de Santullán,340278
Castilla y León,Palencia,Báscones de Ojeda,340284
Castilla y León,Palencia,Becerril de Campos,340297
Castilla y León,Palencia,Belmonte de Campos,340318
Castilla y León,Palencia,Berzosilla,340323
Castilla y León,Palencia,Boada de Campos,340339
Castilla y León,Palencia,Boadilla de Rioseco,340357
Castilla y León,Palencia,Boadilla del Camino,340344
Castilla y León,Palencia,Brañosera,340360
Castilla y León,Palencia,Buenavista de Valdavia,340376
Castilla y León,Palencia,Bustillo de la Vega,340382
Castilla y León,Palencia,Bustillo del Páramo de Carrión,340395
Castilla y León,Palencia,Calahorra de Boedo,340416
Castilla y León,Palencia,Calzada de los Molinos,340421
Castilla y León,Palencia,Capillas,340455
Castilla y León,Palencia,Cardeñosa de Volpejera,340468
Castilla y León,Palencia,Carrión de los Condes,340474
Castilla y León,Palencia,Castil de Vela,340480
Castilla y León,Palencia,Castrejón de la Peña,340493
Castilla y León,Palencia,Castrillo de Don Juan,340506
Castilla y León,Palencia,Castrillo de Onielo,340513
Castilla y León,Palencia,Castrillo de Villavega,340528
Castilla y León,Palencia,Castromocho,340534
Castilla y León,Palencia,Cervatos de la Cueza,340552
Castilla y León,Palencia,Cervera de Pisuerga,340565
Castilla y León,Palencia,Cevico de la Torre,340571
Castilla y León,Palencia,Cevico Navero,340587
Castilla y León,Palencia,Cisneros,340590
Castilla y León,Palencia,Cobos de Cerrato,340604
Castilla y León,Palencia,Collazos de Boedo,340611
Castilla y León,Palencia,Congosto de Valdavia,340626
Castilla y León,Palencia,Cordovilla la Real,340632
Castilla y León,Palencia,Cubillas de Cerrato,340663
Castilla y León,Palencia,Dehesa de Montejo,340679
Castilla y León,Palencia,Dehesa de Romanos,340685
Castilla y León,Palencia,Dueñas,340698
Castilla y León,Palencia,Espinosa de Cerrato,340702
Castilla y León,Palencia,Espinosa de Villagonzalo,340719
Castilla y León,Palencia,Frechilla,340724
Castilla y León,Palencia,Fresno del Río,340730
Castilla y León,Palencia,Frómista,340745
Castilla y León,Palencia,Fuentes de Nava,340761
Castilla y León,Palencia,Fuentes de Valdepero,340777
Castilla y León,Palencia,Grijota,340796
Castilla y León,Palencia,Guardo,340800
Castilla y León,Palencia,Guaza de Campos,340817
Castilla y León,Palencia,Hérmedes de Cerrato,340822
Castilla y León,Palencia,Herrera de Pisuerga,340838
Castilla y León,Palencia,Herrera de Valdecañas,340843
Castilla y León,Palencia,Hontoria de Cerrato,340869
Castilla y León,Palencia,Hornillos de Cerrato,340875
Castilla y León,Palencia,Husillos,340881
Castilla y León,Palencia,Itero de la Vega,340894
Castilla y León,Palencia,Lagartos,340915
Castilla y León,Palencia,Lantadilla,340920
Castilla y León,Palencia,Ledigos,340941
Castilla y León,Palencia,Loma de Ucieza,349036
Castilla y León,Palencia,Lomas,340967
Castilla y León,Palencia,Magaz de Pisuerga,340989
Castilla y León,Palencia,Manquillos,340992
Castilla y León,Palencia,Mantinos,341006
Castilla y León,Palencia,Marcilla de Campos,341013
Castilla y León,Palencia,Mazariegos,341028
Castilla y León,Palencia,Mazuecos de Valdeginate,341034
Castilla y León,Palencia,Melgar de Yuso,341049
Castilla y León,Palencia,Meneses de Campos,341065
Castilla y León,Palencia,Micieces de Ojeda,341071
Castilla y León,Palencia,Monzón de Campos,341087
Castilla y León,Palencia,Moratinos,341090
Castilla y León,Palencia,Mudá,341104
Castilla y León,Palencia,Nogal de las Huertas,341126
Castilla y León,Palencia,Olea de Boedo,341132
Castilla y León,Palencia,Olmos de Ojeda,341147
Castilla y León,Palencia,Osornillo,341163
Castilla y León,Palencia,Osorno la Mayor,349015
Castilla y León,Palencia,Palencia,341202
Castilla y León,Palencia,Palenzuela,341219
Castilla y León,Palencia,Páramo de Boedo,341224
Castilla y León,Palencia,Paredes de Nava,341230
Castilla y León,Palencia,Payo de Ojeda,341245
Castilla y León,Palencia,Pedraza de Campos,341258
Castilla y León,Palencia,Pedrosa de la Vega,341261
Castilla y León,Palencia,Perales,341277
Castilla y León,Palencia,"Pernía, La",349041
Castilla y León,Palencia,Pino del Río,341296
Castilla y León,Palencia,Piña de Campos,341300
Castilla y León,Palencia,Población de Arroyo,341317
Castilla y León,Palencia,Población de Campos,341322
Castilla y León,Palencia,Población de Cerrato,341338
Castilla y León,Palencia,Polentinos,341343
Castilla y León,Palencia,Pomar de Valdivia,341356
Castilla y León,Palencia,Poza de la Vega,341369
Castilla y León,Palencia,Pozo de Urama,341375
Castilla y León,Palencia,Prádanos de Ojeda,341394
Castilla y León,Palencia,"Puebla de Valdavia, La",341408
Castilla y León,Palencia,Quintana del Puente,341415
Castilla y León,Palencia,Quintanilla de Onsoña,341436
Castilla y León,Palencia,Reinoso de Cerrato,341467
Castilla y León,Palencia,Renedo de la Vega,341473
Castilla y León,Palencia,Requena de Campos,341492
Castilla y León,Palencia,Respenda de la Peña,341512
Castilla y León,Palencia,Revenga de Campos,341527
Castilla y León,Palencia,Revilla de Collazos,341548
Castilla y León,Palencia,Ribas de Campos,341551
Castilla y León,Palencia,Riberos de la Cueza,341564
Castilla y León,Palencia,Saldaña,341570
Castilla y León,Palencia,Salinas de Pisuerga,341586
Castilla y León,Palencia,San Cebrián de Campos,341599
Castilla y León,Palencia,San Cebrián de Mudá,341603
Castilla y León,Palencia,San Cristóbal de Boedo,341610
Castilla y León,Palencia,San Mamés de Campos,341631
Castilla y León,Palencia,San Román de la Cuba,341659
Castilla y León,Palencia,Santa Cecilia del Alcor,341678
Castilla y León,Palencia,Santa Cruz de Boedo,341684
Castilla y León,Palencia,Santervás de la Vega,341697
Castilla y León,Palencia,Santibáñez de Ecla,341701
Castilla y León,Palencia,Santibáñez de la Peña,341718
Castilla y León,Palencia,Santoyo,341744
Castilla y León,Palencia,"Serna, La",341757
Castilla y León,Palencia,Soto de Cerrato,341776
Castilla y León,Palencia,Sotobañado y Priorato,341760
Castilla y León,Palencia,Tabanera de Cerrato,341782
Castilla y León,Palencia,Tabanera de Valdavia,341795
Castilla y León,Palencia,Támara de Campos,341809
Castilla y León,Palencia,Tariego de Cerrato,341816
Castilla y León,Palencia,Torquemada,341821
Castilla y León,Palencia,Torremormojón,341842
Castilla y León,Palencia,Triollo,341855
Castilla y León,Palencia,Valbuena de Pisuerga,341868
Castilla y León,Palencia,Valdeolmillos,341893
Castilla y León,Palencia,Valderrábano,341907
Castilla y León,Palencia,Valde-Ucieza,341929
Castilla y León,Palencia,Valle de Cerrato,341966
Castilla y León,Palencia,Valle del Retortillo,349020
Castilla y León,Palencia,Velilla del Río Carrión,341991
Castilla y León,Palencia,Venta de Baños,340231
Castilla y León,Palencia,Vertavillo,342012
Castilla y León,Palencia,"Vid de Ojeda, La",340936
Castilla y León,Palencia,Villabasta de Valdavia,342027
Castilla y León,Palencia,Villacidaler,342048
Castilla y León,Palencia,Villaconancio,342051
Castilla y León,Palencia,Villada,342064
Castilla y León,Palencia,Villaeles de Valdavia,342086
